id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
14rX9XQVibHCcnkMT7jYj5,Battle Hymn of the Victorious,Reforged,2XxqVEbpSvDGo2J3PqFDVg,['Zephaniah'],['7JZhOvH58gTVYLaX5WOVwR'],8,1,False,0.32299999999999995,0.915,4,-4.296,1,0.0857,0.0132,0.0654,0.17,0.11199999999999999,180.018,410318,3.0,2016,2016-02-12
3z7aMSuKqrPQluiJro3Gqt,My Maria,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],1,1,False,0.693,0.705,3,-6.752999999999999,1,0.0254,0.11699999999999999,0.000609,0.0626,0.912,125.40899999999999,210867,4.0,1996,1996-04-16
7esCFjvbvUykarsVLqGvJn,A Man This Lonely,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],2,1,False,0.5870000000000001,0.5379999999999999,4,-6.86,1,0.0247,0.405,2.97e-06,0.0806,0.326,92.17,214507,4.0,1996,1996-04-16
4lF1S5xcDusVRyCfkMzZCN,Why Would I Say Goodbye,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],3,1,False,0.621,0.579,4,-8.814,1,0.0231,0.24,3.28e-05,0.0474,0.5489999999999999,106.536,258293,4.0,1996,1996-04-16
5E4Agg3s79AesyNa8VWrwo,Mama Don't Get Dressed up for Nothing,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],4,1,False,0.6509999999999999,0.8190000000000001,4,-6.886,0,0.0366,0.0163,3.43e-05,0.16699999999999998,0.8490000000000001,126.381,248467,4.0,1996,1996-04-16
6xsbewZQxSNB9ZOP8xecOX,I Am That Man,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],5,1,False,0.586,0.486,2,-7.298999999999999,1,0.0227,0.313,2.06e-06,0.10400000000000001,0.21,91.258,250040,4.0,1996,1996-04-16
1vRywaZrfdzlsGZcBWKngS,More Than a Margarita,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],6,1,False,0.779,0.605,7,-8.349,1,0.0259,0.385,6.45e-06,0.023,0.809,115.324,203493,4.0,1996,1996-04-16
0xkhksUiAzhnLu7eiKa6SM,Redneck Rhythm & Blues,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],7,1,False,0.653,0.865,4,-5.4860000000000015,0,0.0403,0.405,0.0,0.0497,0.963,78.265,172373,4.0,1996,1996-04-16
4Kv2x1tKq8ybQergRkLZni,My Love Will Follow You,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],8,1,False,0.662,0.606,7,-9.488,1,0.0242,0.106,2.41e-06,0.133,0.58,102.319,222627,4.0,1996,1996-04-16
4F29S94ZNNankwq5yCy2Rp,One Heartache at a Time,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],9,1,False,0.62,0.693,6,-7.08,1,0.0257,0.207,3.95e-06,0.303,0.831,146.513,185200,4.0,1996,1996-04-16
1YzTTVGJ96FYIbWKBDYjBN,Tequila Town,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],10,1,False,0.747,0.484,2,-8.595,1,0.024,0.174,0.000133,0.105,0.5489999999999999,103.444,193400,4.0,1996,1996-04-16
6qXAid9jZJHrTTQOi7x1bI,White Line Casanova,Borderline,30DhSd45CPtwx14Kw6SpfL,['Brooks & Dunn'],['0XKOBt59crntr7HQXXO8Yz'],11,1,False,0.636,0.9009999999999999,7,-7.462999999999999,1,0.0297,0.106,0.00532,0.0519,0.958,135.408,215133,4.0,1996,1996-04-16
2vu0n9lsgLwfTyu6Lgqq28,Gamm,Psychic Psummer,2pdUvvlEizh2PVjfuZxYmf,['Cave'],['2JyuVKzeUTMgsldwZsRRai'],1,1,False,0.243,0.586,0,-9.81,1,0.0327,0.0762,0.902,0.105,0.31,158.545,382920,4.0,2009,2009-05-26
7iGCufUwuDafxqN0Mb6Soq,Made in Malaysia,Psychic Psummer,2pdUvvlEizh2PVjfuZxYmf,['Cave'],['2JyuVKzeUTMgsldwZsRRai'],2,1,False,0.39799999999999996,0.816,1,-6.968999999999999,0,0.0334,0.0010199999999999999,0.898,0.132,0.7090000000000001,185.231,217493,4.0,2009,2009-05-26
7uPwlWlyGNfRAeIGPxreHy,Encino Men,Psychic Psummer,2pdUvvlEizh2PVjfuZxYmf,['Cave'],['2JyuVKzeUTMgsldwZsRRai'],3,1,False,0.35100000000000003,0.63,8,-10.04,1,0.0449,0.0128,0.821,0.17800000000000002,0.51,162.16899999999995,483973,4.0,2009,2009-05-26
4Y8RKUNAhx57IQdj9jqUY6,"High, I Am",Psychic Psummer,2pdUvvlEizh2PVjfuZxYmf,['Cave'],['2JyuVKzeUTMgsldwZsRRai'],4,1,False,0.22699999999999998,0.7609999999999999,1,-9.474,1,0.0344,0.000685,0.877,0.10300000000000001,0.451,165.799,275653,4.0,2009,2009-05-26
0HAYD94tDT5NGwvq3n2fVo,Requiem for John Sex,Psychic Psummer,2pdUvvlEizh2PVjfuZxYmf,['Cave'],['2JyuVKzeUTMgsldwZsRRai'],5,1,False,0.391,0.82,2,-7.922999999999999,1,0.0497,0.00468,0.733,0.11900000000000001,0.086,139.959,396307,4.0,2009,2009-05-26
2I0ZShWEyykKcFnP4csIrR,Machines and Muscles,Psychic Psummer,2pdUvvlEizh2PVjfuZxYmf,['Cave'],['2JyuVKzeUTMgsldwZsRRai'],6,1,False,0.584,0.9179999999999999,7,-9.883,1,0.0345,0.0254,0.77,0.348,0.114,108.305,236960,5.0,2009,2009-05-26
4buDeg67vos7KP1yHrS9wl,You Got It (The Right Stuff),Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],1,1,False,0.787,0.522,0,-13.029000000000002,0,0.0578,0.0126,1.34e-06,0.0671,0.9229999999999999,111.57600000000001,249960,4.0,1988,1988-09-02
2unWjXOcFWT2vlleStTEJy,Please Don't Go Girl,Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],2,1,False,0.669,0.4320000000000001,3,-12.854000000000001,1,0.0407,0.136,3.75e-05,0.21,0.53,152.16,263533,4.0,1988,1988-09-02
1cy5US2dffz6QGBAIzOGkq,I'll Be Loving You (Forever),Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],3,1,False,0.597,0.282,11,-17.23,1,0.0256,0.285,0.0,0.105,0.301,134.797,263933,4.0,1988,1988-09-02
6CCYX0JVy5qYqUvWpCvHXh,Cover Girl,Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],4,1,False,0.721,0.765,6,-13.036,1,0.0345,0.0344,2.83e-06,0.322,0.948,119.95,241840,4.0,1988,1988-09-02
1YRYH7Mur9P9bzrzKuIABA,I Need You,Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],5,1,False,0.551,0.34,2,-11.819,1,0.0243,0.139,0.0,0.228,0.386,137.059,215000,4.0,1988,1988-09-02
16flEBCtUF67V5yO0GxYWn,Hangin' Tough,Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],6,1,False,0.763,0.552,6,-11.98,1,0.0449,0.11900000000000001,0.000695,0.28,0.7440000000000001,90.775,256560,4.0,1988,1988-09-02
0tR5UlPfzoypZrpeUdfUQN,I Remember When,Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],7,1,False,0.624,0.27899999999999997,8,-14.408,1,0.0314,0.621,0.0,0.0713,0.41700000000000004,141.296,251307,4.0,1988,1988-09-02
2VEd6S6vdO4BwNp8FWR7H8,What'Cha Gonna Do (About It),Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],8,1,False,0.8009999999999999,0.52,0,-12.519,0,0.0462,0.0405,7.75e-05,0.0467,0.9059999999999999,111.288,235267,4.0,1988,1988-09-02
0PjTQwoQBx9Dr8BdCp73U0,My Favorite Girl,Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],9,1,False,0.715,0.528,7,-14.799000000000001,1,0.0609,0.00809,8.290000000000001e-05,0.21899999999999997,0.45399999999999996,115.17200000000001,328027,4.0,1988,1988-09-02
3tXYfKiIijnJ36OR4LZFKw,Hold On,Hangin' Tough,0W7mquARagPr9V1N0nHYgK,['New Kids On The Block'],['55qiaow2sDYtjqu1mwRua6'],10,1,False,0.747,0.395,10,-15.378,1,0.0542,0.0159,1.4999999999999999e-05,0.0752,0.648,105.691,217667,4.0,1988,1988-09-02
4gBsjTmWyhGYjOJC4HmP6J,"Violin Concerto No. 2 in D Minor, Op. 44: I. Adagio ma non troppo","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",1,1,False,0.231,0.0594,2,-23.73,0,0.0415,0.872,0.0822,0.11199999999999999,0.0392,63.24100000000001,800800,4.0,2014,2014-07-01
6bWd0ntPFTODHAss988VrX,"Violin Concerto No. 2 in D Minor, Op. 44: II. Recitative: Allegro moderato","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",2,1,False,0.151,0.0537,10,-24.025,1,0.0452,0.882,0.233,0.0917,0.0592,82.351,266800,3.0,2014,2014-07-01
3h0acKz7QrCuZatCRzLlYL,"Violin Concerto No. 2 in D Minor, Op. 44: III. Finale: Allegro molto","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",3,1,False,0.249,0.132,2,-19.975,1,0.0424,0.8190000000000001,0.135,0.0881,0.154,88.60700000000001,564560,4.0,2014,2014-07-01
0AqM5lIr1qlWibRY47YDPC,"Scottish Fantasy, Op. 46: I. Introduction: Grave - Adagio cantabile","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",4,1,False,0.156,0.0689,3,-25.412,0,0.0433,0.799,0.499,0.0912,0.0383,135.118,250427,3.0,2014,2014-07-01
0zzp1aRToRxkN8ItinQFgV,"Scottish Fantasy, Op. 46: I. Adagio cantabile","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",5,1,False,0.171,0.121,3,-22.316,1,0.039,0.8640000000000001,0.7440000000000001,0.10300000000000001,0.0909,127.102,330453,3.0,2014,2014-07-01
1JHQ6Lsi2bjwGRgpKh9i7h,"Scottish Fantasy, Op. 46: II. Allegro - Adagio","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",6,1,False,0.368,0.0859,7,-20.603,1,0.0425,0.88,0.0153,0.115,0.156,116.488,389507,3.0,2014,2014-07-01
3xVchrsQnqc0mt9mrmzYLu,"Scottish Fantasy, Op. 46: III. Adagio - Andante sostenuto","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",7,1,False,0.129,0.0488,8,-25.015,1,0.0437,0.9129999999999999,0.182,0.11199999999999999,0.0433,91.62100000000001,421093,4.0,2014,2014-07-01
4pUJUDQ8WNYrjZKFcojffK,"Scottish Fantasy, Op. 46: IV. Finale: Allegro guerriero","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",8,1,False,0.32,0.0849,3,-20.025,1,0.0395,0.88,0.187,0.0788,0.11800000000000001,103.37700000000001,523960,4.0,2014,2014-07-01
0n3glVRoxrXkKFRq8tOpwL,"Adagio appassionato, Op. 57","Bruch: Complete Works for Violin & Orchestra, Vol. 1",50ISCnrnkLOtCVNFkY7kE3,"['Max Bruch', 'Antje Weithaas', 'NDR Radiophilharmonie', 'Hermann Bäumer']","['0521x50ZcNqqT1fKMJg5c5', '6ZDnLZicoCvV3R7Gj7SBxm', '6i9KFEJuHq78nMsQxeB1vR', '17LQj2UDvltRWjoDLljAYc']",9,1,False,0.11199999999999999,0.0563,5,-25.404,0,0.0402,0.8009999999999999,0.45799999999999996,0.0734,0.0393,86.845,651680,4.0,2014,2014-07-01
4cqB55dPRVTzDigbfG6hXE,Don't Want,High Expectations,0e7d7KUD6EHKn9VbQ9LcKS,['Mariahlynn'],['4jk4lxjwNCDVIwHyCrUmlk'],1,1,True,0.85,0.602,9,-8.347000000000001,1,0.336,0.187,0.0,0.359,0.672,96.04700000000001,195888,4.0,2019,2019-08-07
0K9hW40mQo4f3Oss9bXfG9,If You Wanna Know,High Expectations,0e7d7KUD6EHKn9VbQ9LcKS,['Mariahlynn'],['4jk4lxjwNCDVIwHyCrUmlk'],2,1,True,0.9229999999999999,0.664,10,-5.8660000000000005,0,0.297,0.134,0.0,0.0829,0.45299999999999996,104.898,110942,4.0,2019,2019-08-07
6NMXtLIRBoGrsda8nutySY,Tip Toe,High Expectations,0e7d7KUD6EHKn9VbQ9LcKS,['Mariahlynn'],['4jk4lxjwNCDVIwHyCrUmlk'],3,1,True,0.644,0.597,8,-7.1579999999999995,0,0.385,0.28300000000000003,1.76e-06,0.149,0.547,141.905,216830,4.0,2019,2019-08-07
59uTKGoanJc6Rhka9vjJfq,Find Out,High Expectations,0e7d7KUD6EHKn9VbQ9LcKS,['Mariahlynn'],['4jk4lxjwNCDVIwHyCrUmlk'],4,1,True,0.516,0.653,0,-6.8629999999999995,1,0.364,0.0588,0.0,0.11599999999999999,0.392,156.88,158567,4.0,2019,2019-08-07
0md1BXej87QcmpvmZ3epNJ,No Smoke,High Expectations,0e7d7KUD6EHKn9VbQ9LcKS,['Mariahlynn'],['4jk4lxjwNCDVIwHyCrUmlk'],5,1,True,0.502,0.6759999999999999,1,-6.282,1,0.42200000000000004,0.0287,0.0,0.125,0.235,86.052,162116,4.0,2019,2019-08-07
36x1bFRhkFo7mJdKNMvABC,Be Strong,High Expectations,0e7d7KUD6EHKn9VbQ9LcKS,"['Mariahlynn', 'Shatta Wale', 'mixedbykamillion']","['4jk4lxjwNCDVIwHyCrUmlk', '42q0rYXtR561ypg1Fcw1PI', '5hFKuL2ktdOTHVYazHwpE7']",6,1,True,0.799,0.632,5,-7.8260000000000005,0,0.18100000000000002,0.0275,0.0,0.111,0.369,125.39200000000001,214473,5.0,2019,2019-08-07
5WKrfKJymUd2fJhesU5D9D,As If,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],1,1,False,0.22699999999999998,0.264,5,-22.871,1,0.0368,0.866,0.836,0.195,0.307,76.626,110293,3.0,1997,1997-04-25
23o0Ur15lEoXS51E0Zv0dz,Splash,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],2,1,False,0.547,0.21100000000000002,11,-23.15,1,0.193,0.868,0.0638,0.157,0.382,158.43,178280,4.0,1997,1997-04-25
6HuuQ0Q8l5iOoXJTjDpc54,Submerged,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],3,1,False,0.597,0.40399999999999997,9,-28.011999999999997,0,0.0739,0.958,0.8859999999999999,0.11199999999999999,0.721,115.648,88920,4.0,1997,1997-04-25
42yDuAfND9Imb6EOuPPL54,Amphitheatre,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],4,1,False,0.615,0.299,9,-17.919,1,0.0431,0.00542,0.865,0.19399999999999998,0.501,116.15700000000001,217267,4.0,1997,1997-04-25
0Mu1g3h2P2a6tyzzmYjMoS,Digital,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],5,1,False,0.879,0.633,0,-13.957,1,0.325,0.6509999999999999,0.8270000000000001,0.469,0.973,161.787,164733,1.0,1997,1997-04-25
1kLSBPv5XEz2hEGyTbxiUn,Dying For The Emperor,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],6,1,False,0.445,0.47,10,-13.554,0,0.059000000000000004,0.648,0.44799999999999995,0.21899999999999997,0.377,103.363,374173,4.0,1997,1997-04-25
34T0QCWinWTs58BYxbbYid,Oceans Of Emotions,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],7,1,False,0.5489999999999999,0.34600000000000003,7,-11.934000000000001,1,0.0307,0.748,3.7000000000000006e-06,0.266,0.205,79.65100000000002,238920,4.0,1997,1997-04-25
5vb6rYvgCTLJgNm05aZu6w,Small Anthem,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],8,1,False,0.414,0.00197,1,-34.983000000000004,1,0.0411,0.993,0.5479999999999999,0.0711,0.382,79.793,34973,4.0,1997,1997-04-25
3JrSQZP2YNEmLRw4mF0VW8,Intruder,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],9,1,False,0.5479999999999999,0.17800000000000002,0,-17.939,1,0.0777,0.966,0.537,0.18,0.373,129.144,136840,4.0,1997,1997-04-25
2yMQL7RYoJl8QDeZyRwcPN,Premonition 2,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],10,1,False,0.22,0.192,0,-21.232,1,0.0442,0.948,0.915,0.161,0.105,83.887,431947,4.0,1997,1997-04-25
20UHkugnGHOII50bFudLnB,Frosty,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],11,1,False,0.573,0.4920000000000001,6,-17.851,0,0.24,0.254,4.96e-05,0.152,0.529,156.38299999999995,264027,4.0,1997,1997-04-25
0TFi7WeZ8xNGUyl2HYE5I7,One For The Pearl Moon,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],12,1,False,0.595,0.526,5,-14.327,0,0.142,0.21100000000000002,0.10099999999999999,0.187,0.424,119.552,348013,4.0,1997,1997-04-25
2Uwo3j79VDn5UEqUol3hbf,The Whore Of Babylon,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],13,1,False,0.528,0.185,9,-16.198,0,0.0308,0.8340000000000001,0.000654,0.237,0.218,92.538,153000,4.0,1997,1997-04-25
7tYGTtXtaIBogIt4cJGSQ4,The War Of Silence,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],14,1,False,0.6859999999999999,0.267,2,-19.042,0,0.0781,0.828,0.141,0.175,0.488,104.15700000000001,99640,5.0,1997,1997-04-25
6j0uiMeFNMjLGNX6xRv8mE,Garlands,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],15,1,False,0.327,0.105,0,-24.325,0,0.0289,0.9520000000000001,0.9329999999999999,0.161,0.0602,84.59100000000002,166467,4.0,1997,1997-04-25
6Y5gal3tmTbuF1qzO5DYc2,A Lust For Powder,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],16,1,False,0.57,0.38799999999999996,0,-16.094,1,0.294,0.838,0.485,0.342,0.4920000000000001,111.586,430547,4.0,1997,1997-04-25
3V9BPI4exKbmMP50lDgv2j,Punishment,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],17,1,False,0.68,0.455,10,-20.968000000000004,1,0.0726,0.934,0.649,0.36200000000000004,0.644,93.66799999999999,224587,4.0,1997,1997-04-25
4hi3US8sYXuLPuokSVKWcU,Down For The Country,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],18,1,False,0.821,0.11,4,-20.622,0,0.0522,0.8059999999999999,0.823,0.15,0.73,118.554,328573,4.0,1997,1997-04-25
0Gbofo8srsE54fd5oGn5Ul,Premonition 1,Under Triple Moons,6PPyO7gNAEUoeBOi0GbkJX,['The Legendary Pink Dots'],['55XX7sgmxtVFNJnHrQMXh5'],19,1,False,0.29600000000000004,0.419,0,-16.175,1,0.053,0.807,0.0351,0.358,0.21600000000000005,113.304,416573,4.0,1997,1997-04-25
2NLLH8KVjVZDKc8NAtE3ok,Airbag,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],1,1,False,0.249,0.214,2,-12.685,1,0.0373,0.9420000000000001,0.8240000000000001,0.102,0.20600000000000002,80.229,278027,4.0,2001,2001-10-23
3T3KozC4MbCPgDUZeE13t2,Paranoid Android,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],2,1,False,0.155,0.166,10,-11.366,1,0.0385,0.9359999999999999,0.66,0.13,0.0478,77.12899999999998,379627,4.0,2001,2001-10-23
3HCfh7fn7opHuKsLoLYWsZ,Subterranean Homesick Alien,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],3,1,False,0.255,0.125,0,-15.366,1,0.0428,0.9470000000000001,0.13,0.106,0.0451,77.47,268453,4.0,2001,2001-10-23
1XA9Ew4sYnZsA9ZhGDNNuS,Exit Music (For a Film),Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],4,1,False,0.306,0.0155,11,-19.447,0,0.0432,0.958,0.284,0.10300000000000001,0.0512,121.95100000000001,269907,4.0,2001,2001-10-23
345cqK2ddXbySwRxO1eyK3,Let Down,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],5,1,False,0.586,0.11699999999999999,9,-13.538,1,0.0461,0.9690000000000001,0.595,0.0885,0.381,119.969,260960,4.0,2001,2001-10-23
78cnTkDtiK8jXuYsf1MzeA,Karma Police,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],6,1,False,0.267,0.0925,7,-15.333,1,0.0383,0.9229999999999999,0.941,0.147,0.177,73.333,257720,4.0,2001,2001-10-23
4rkg9RoNo5f2yb3bhAMUqB,Fitter Happier,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],7,1,False,0.19399999999999998,0.0225,5,-24.416999999999998,0,0.0432,0.938,0.639,0.105,0.155,76.117,81853,3.0,2001,2001-10-23
2P6231dfS7S2ZoBKDHqdug,Electioneering,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],8,1,False,0.318,0.223,2,-9.497,0,0.0347,0.934,0.244,0.11,0.3670000000000001,74.395,194480,4.0,2001,2001-10-23
6dxr1LQLcU5ZZKJtBImtqh,Climbing Up the Walls,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],9,1,False,0.0735,0.122,11,-15.509,0,0.048,0.484,0.326,0.171,0.0748,76.858,246133,4.0,2001,2001-10-23
0yZ4By2Oqj5q4HToxOp237,No Surprises,Strung Out On OK Computer: VSQ Performs Radiohead,4ZKKSH3cieLfnYZKWOrg7d,['Vitamin String Quartet'],['6MERXsiRbur2oJZFgYRDKz'],10,1,False,0.24100000000000002,0.135,5,-12.112,1,0.0414,0.9790000000000001,0.134,0.105,0.11800000000000001,76.343,237413,4.0,2001,2001-10-23
